房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://cq.lianjia.com/ershoufang/106119864666.html,龙湖天际    -  中央公园 ,1室0厅 ,34, 南 , 毛坯 , 高楼层(共27层)  ,暂无数据, 板楼,20,杭州
https://cq.lianjia.com/ershoufang/106120926577.html,昱湖壹号萃峯    -  礼嘉 ,4室2厅 ,192, 东南 , 精装 , 中楼层(共17层)  ,暂无数据, 板楼,455,杭州
https://cq.lianjia.com/ershoufang/106121224494.html,鲁能泰山7号十七街区    -  中央公园 ,3室2厅 ,89, 南 , 简装 , 低楼层(共9层) ,2018, 板楼,128,杭州
https://cq.lianjia.com/ershoufang/106121130896.html,天骄公园    -  大竹林 ,3室2厅 ,126, 西北 , 精装 , 高楼层(共6层)  ,暂无数据, 板楼,211,杭州
https://cq.lianjia.com/ershoufang/106120810889.html,和记黄埔御峰三期    -  南坪 ,3室2厅 ,107, 东南 , 精装 , 高楼层(共34层) ,2017, 塔楼,118,杭州
https://cq.lianjia.com/ershoufang/106119724040.html,朵力品道    -  双山 ,3室2厅 ,108, 东南 , 精装 , 30层 ,2013, 塔楼,88,杭州
https://cq.lianjia.com/ershoufang/106120808037.html,重庆绿岛中心    -  璧山 ,3室2厅 ,102, 东南 , 毛坯 , 高楼层(共29层)  ,暂无数据, 塔楼,60,杭州
https://cq.lianjia.com/ershoufang/106121139392.html,泰正花园    -  南坪 ,2室2厅 ,91, 北 , 精装 , 32层 ,2004, 塔楼,80,杭州
https://cq.lianjia.com/ershoufang/106120771986.html,恒基雍翠名门    -  彩云湖 ,2室2厅 ,99, 南 , 精装 , 33层 ,2014, 板塔结合,99,杭州
https://cq.lianjia.com/ershoufang/106118087985.html,兰亭水云涧    -  回兴 ,2室2厅 ,83, 南 , 精装 , 中楼层(共7层) ,2019, 板楼,55.5,杭州
https://cq.lianjia.com/ershoufang/106121179241.html,菩提印象    -  古镇片区 ,3室2厅 ,92, 北 , 精装 , 高楼层(共20层) ,2015, 塔楼,52.8,杭州
https://cq.lianjia.com/ershoufang/106118872142.html,港城印象西区    -  海尔路 ,3室2厅 ,79, 东南 , 毛坯 , 低楼层(共31层) ,2019, 塔楼,48,杭州
https://cq.lianjia.com/ershoufang/106121446183.html,金科天宸六街区    -  西永 ,3室1厅 ,104, 东 , 毛坯 , 中楼层(共9层) ,2020, 板楼,126.8,杭州
https://cq.lianjia.com/ershoufang/106121168081.html,璟樾云山一期    -  鹿角 ,3室2厅 ,98, 东南 , 毛坯 , 中楼层(共24层)  ,暂无数据, 塔楼,68,杭州
https://cq.lianjia.com/ershoufang/106121248373.html,丽都锦城    -  八公里 ,2室1厅 ,81, 西南 , 精装 , 中楼层(共33层) ,2013, 塔楼,59.8,杭州
https://cq.lianjia.com/ershoufang/106111727294.html,绿地克拉公馆    -  海尔路 ,3室2厅 ,86, 东南 , 毛坯 , 30层 ,2020, 塔楼,89.5,杭州
https://cq.lianjia.com/ershoufang/106121036252.html,金茂国际生态新城锦悦    -  中央公园 ,3室1厅 ,87, 东 , 简装 , 37层 ,2017, 塔楼,112,杭州
https://cq.lianjia.com/ershoufang/106121160482.html,蓝光林肯公园一期    -  八公里 ,4室2厅 ,138, 东南 , 毛坯 , 33层 ,2018, 塔楼,94.99,杭州
https://cq.lianjia.com/ershoufang/106112654660.html,华宇北城雅郡    -  龙头寺 ,2室2厅 ,76, 南 , 精装 , 高楼层(共18层)  ,暂无数据, 板塔结合,103,杭州
https://cq.lianjia.com/ershoufang/106121414664.html,翡丽公园    -  双碑 ,2室1厅 ,36, 东 , 毛坯 , 低楼层(共18层)  ,暂无数据, 暂无数据,14.8,杭州
https://cq.lianjia.com/ershoufang/106119494025.html,联发瞰青    -  翠云 ,4室2厅 ,142, 西南 , 精装 , 中楼层(共33层) ,2014, 塔楼,113,杭州
https://cq.lianjia.com/ershoufang/106120161144.html,御府揽岳阁    -  龙洲湾 ,3室2厅 ,119, 南 北 , 精装 , 低楼层(共21层) ,2012, 板楼,96,杭州
https://cq.lianjia.com/ershoufang/106119379970.html,半山半园    -  璧山 ,4室2厅 ,146, 南 , 毛坯 , 中楼层(共33层)  ,暂无数据, 塔楼,39.8,杭州
https://cq.lianjia.com/ershoufang/106121522656.html,如恩岁月    -  丹龙路 ,2室1厅 ,59, 南 西 , 精装 , 34层  ,暂无数据, 板塔结合,52,杭州
https://cq.lianjia.com/ershoufang/106116450185.html,美的金科郡二期    -  西永 ,4室2厅 ,141, 南 北 , 毛坯 , 高楼层(共9层) ,2021, 板楼,169,杭州
https://cq.lianjia.com/ershoufang/106121489021.html,棕榈泉四期    -  人和 ,3室2厅 ,175, 东 , 精装 , 中楼层(共31层) ,2013, 塔楼,225,杭州
https://cq.lianjia.com/ershoufang/106108271507.html,怡景园    -  南滨路 ,2室1厅 ,67, 东南 , 精装 , 32层 ,2007, 板塔结合,40.8,杭州
https://cq.lianjia.com/ershoufang/106113680743.html,上东汇菁澜三组团    -  中央公园 ,3室2厅 ,101, 东南 , 精装 , 低楼层(共19层) ,2017, 板塔结合,112,杭州
https://cq.lianjia.com/ershoufang/106119991715.html,协信城立方揽院    -  大学城 ,3室1厅 ,98, 南 , 精装 , 中楼层(共7层) ,2018, 塔楼,99,杭州
https://cq.lianjia.com/ershoufang/106119664854.html,华润中央公园    -  大石坝 ,2室1厅 ,85, 西南 , 精装 , 24层 ,2011, 板塔结合,101.9,杭州
https://cq.lianjia.com/ershoufang/106121470496.html,兰亭景苑    -  璧山 ,3室2厅 ,99, 南 , 毛坯 , 低楼层(共8层)  ,暂无数据, 暂无数据,66.6,杭州
https://cq.lianjia.com/ershoufang/106120693671.html,融创剑桥郡一期    -  鹿角 ,3室1厅 ,75, 南 , 精装 , 32层 ,2015, 塔楼,62,杭州
https://cq.lianjia.com/ershoufang/106120132702.html,两代一家    -  嘉州 ,3室2厅 ,94, 南 , 精装 , 高楼层(共28层) ,2009, 塔楼,84,杭州
https://cq.lianjia.com/ershoufang/106117247780.html,龙湖景粼玖序二组团    -  中央公园 ,4室2厅 ,149, 北 , 毛坯 , 16层 ,2020, 板楼,229,杭州
https://cq.lianjia.com/ershoufang/106117326612.html,公园华府    -  石桥铺 ,3室2厅 ,103, 东 东南 , 毛坯 , 高楼层(共34层) ,2021, 塔楼,104,杭州
https://cq.lianjia.com/ershoufang/106121502459.html,凯辰玥明台    -  璧山 ,4室2厅 ,124, 南 , 毛坯 , 中楼层(共7层)  ,暂无数据, 暂无数据,89.8,杭州
https://cq.lianjia.com/ershoufang/106119106177.html,黄桷堡一巷    -  老城片区 ,3室2厅 ,112, 东南 , 精装 , 高楼层(共7层)  ,暂无数据, 暂无数据,11,杭州
https://cq.lianjia.com/ershoufang/106119903161.html,志高花园    -  陈家坪 ,3室1厅 ,88, 南 , 毛坯 , 33层 ,2014, 塔楼,63.8,杭州
https://cq.lianjia.com/ershoufang/106115735522.html,筑锦尚堰A区    -  毛线沟 ,2室1厅 ,50, 东南 , 精装 , 31层 ,2014, 塔楼,37.5,杭州
https://cq.lianjia.com/ershoufang/106119238048.html,华宇温莎小镇    -  双碑 ,4室1厅 ,62, 东 , 精装 , 2层  ,, 独栋别墅 ,106,杭州
https://cq.lianjia.com/ershoufang/106118788980.html,金龙路    -  嘉州 ,2室1厅 ,67, 东 , 简装 , 低楼层(共9层)  ,暂无数据, 板楼,37,杭州
https://cq.lianjia.com/ershoufang/106120688993.html,融汇温泉城童话里D区    -  梨树湾 ,2室1厅 ,67, 东 , 精装 , 33层 ,2015, 塔楼,77,杭州
https://cq.lianjia.com/ershoufang/106121210930.html,国际社区观园一期    -  弹子石 ,3室1厅 ,89, 东南 , 简装 , 33层 ,2010, 塔楼,86,杭州
https://cq.lianjia.com/ershoufang/106120852001.html,锦江华府    -  弹子石 ,2室1厅 ,82, 东南 , 精装 , 26层 ,2016, 板塔结合,93,杭州
https://cq.lianjia.com/ershoufang/106115722581.html,聚福里    -  李家沱 ,2室2厅 ,81, 东 , 毛坯 , 低楼层(共32层) ,2013, 塔楼,34,杭州
https://cq.lianjia.com/ershoufang/106119258039.html,富州新城    -  石桥铺 ,3室2厅 ,120, 南 , 精装 , 33层 ,2008, 塔楼,112,杭州
https://cq.lianjia.com/ershoufang/106121052233.html,宏泰苑    -  回兴 ,4室2厅 ,116, 东南 , 精装 , 中楼层(共7层)  ,暂无数据, 板楼,79.8,杭州
https://cq.lianjia.com/ershoufang/106121254670.html,润丰水尚    -  中央公园东区 ,1室1厅 ,56, 东南 , 精装 , 31层 ,2012, 塔楼,48,杭州
https://cq.lianjia.com/ershoufang/106116431588.html,富力院士廷    -  大学城 ,3室2厅 ,117, 西南 , 简装 , 高楼层(共33层)  ,暂无数据, 塔楼,87,杭州
https://cq.lianjia.com/ershoufang/106118393397.html,花卉西四路    -  花卉园 ,2室1厅 ,71, 东 , 简装 , 中楼层(共11层) ,1999, 板楼,36.5,杭州
https://cq.lianjia.com/ershoufang/106121341124.html,长安锦绣城    -  龙溪 ,3室2厅 ,131, 南 , 精装 , 高楼层(共30层) ,2010, 塔楼,155,杭州
https://cq.lianjia.com/ershoufang/106120877351.html,建威北宫    -  两路 ,3室2厅 ,124, 南 , 精装 , 中楼层(共8层)  ,暂无数据, 板楼,58.8,杭州
https://cq.lianjia.com/ershoufang/106120825936.html,众科天一阁    -  工人村 ,1室1厅 ,19, 西 , 精装 , 中楼层(共21层) ,2008, 塔楼,32,杭州
https://cq.lianjia.com/ershoufang/106119704371.html,华润中央公园    -  大石坝 ,2室1厅 ,88, 南 , 毛坯 , 33层 ,2011, 板塔结合,99,杭州
https://cq.lianjia.com/ershoufang/106120727097.html,北京城建龙樾生态城樾尚府     -  悦来 ,3室2厅 ,94, 南 , 毛坯 , 高楼层(共11层) ,2021, 塔楼,78,杭州
https://cq.lianjia.com/ershoufang/106118102726.html,康田蔚蓝海B区    -  照母山 ,3室2厅 ,89, 南 北 , 精装 , 低楼层(共12层) ,2016, 板楼,135,杭州
https://cq.lianjia.com/ershoufang/106116114507.html,凤城华府    -  桃花新城 ,3室2厅 ,102, 东南 , 精装 , 高楼层(共33层)  ,暂无数据, 塔楼,48.2,杭州
https://cq.lianjia.com/ershoufang/106117046110.html,约克郡阅林景悦    -  照母山 ,2室1厅 ,80, 东南 西北 , 精装 , 低楼层(共32层) ,2017, 板楼,128,杭州
https://cq.lianjia.com/ershoufang/106114768758.html,富州平顶山    -  天星桥 ,3室2厅 ,86, 东 , 毛坯 , 低楼层(共28层) ,2019, 板塔结合,83,杭州
https://cq.lianjia.com/ershoufang/106120911329.html,上清寺路    -  上清寺 ,1室1厅 ,38, 东南 , 简装 , 低楼层(共13层) ,1990, 板塔结合,26,杭州
https://cq.lianjia.com/ershoufang/106121043480.html,东海长洲    -  弹子石 ,2室1厅 ,69, 东南 , 精装 , 33层 ,2008, 塔楼,64,杭州
https://cq.lianjia.com/ershoufang/106120403801.html,环湖雅居B区A组团    -  空港新城 ,1室1厅 ,41, 西南 , 精装 , 低楼层(共32层)  ,暂无数据, 塔楼,23.8,杭州
https://cq.lianjia.com/ershoufang/106112464568.html,万科星光森林A区    -  照母山 ,3室2厅 ,101, 西北 , 精装 , 低楼层(共13层) ,2020, 塔楼,177,杭州
https://cq.lianjia.com/ershoufang/106119789904.html,绿岸今朝    -  南坪 ,2室1厅 ,68, 东南 , 简装 , 25层 ,2004, 板塔结合,39.8,杭州
https://cq.lianjia.com/ershoufang/106115646280.html,金科天宸六街区    -  西永 ,3室2厅 ,104, 南 , 精装 , 中楼层(共23层) ,2018, 塔楼,112,杭州
https://cq.lianjia.com/ershoufang/106120037771.html,御璟湖山璟园    -  礼嘉 ,3室2厅 ,94, 南 , 毛坯 , 低楼层(共23层)  ,暂无数据, 板塔结合,106,杭州
https://cq.lianjia.com/ershoufang/106116499773.html,金科城37区    -  蔡家 ,3室2厅 ,88, 东南 , 精装 , 中楼层(共8层)  ,暂无数据, 板楼,81,杭州
https://cq.lianjia.com/ershoufang/106108219684.html,恒大中央广场二期    -  江北嘴 ,3室2厅 ,111, 东南 , 简装 , 48层 ,2019, 塔楼,147,杭州
https://cq.lianjia.com/ershoufang/106111874847.html,碧桂园保利云禧三期    -  龙洲湾 ,3室2厅 ,101, 东南 , 毛坯 , 33层  ,暂无数据, 塔楼,69,杭州
https://cq.lianjia.com/ershoufang/106121000440.html,世茂璀璨天城星斓    -  汽博中心 ,4室2厅 ,113, 南 , 精装 , 低楼层(共32层) ,2021, 塔楼,136,杭州
https://cq.lianjia.com/ershoufang/106119784003.html,梨苑新居    -  梨树湾 ,2室2厅 ,72, 东 , 毛坯 , 高楼层(共32层) ,2017, 板楼,46,杭州
https://cq.lianjia.com/ershoufang/106116196257.html,北麓国际城    -  大学城 ,2室1厅 ,47, 东南 , 精装 , 高楼层(共32层) ,2013, 塔楼,39,杭州
https://cq.lianjia.com/ershoufang/106120076815.html,恒大御龙天峰    -  北滨路 ,3室2厅 ,114, 东南 , 精装 , 11层 ,2019, 板楼,249,杭州
https://cq.lianjia.com/ershoufang/106119580460.html,融景城朗峰    -  五里店 ,3室2厅 ,80, 北 , 精装 , 高楼层(共33层) ,2016, 塔楼,138,杭州
https://cq.lianjia.com/ershoufang/106120382490.html,园丁梦苑    -  园博园 ,3室2厅 ,126, 东南 , 精装 , 低楼层(共28层)  ,暂无数据, 塔楼,98,杭州
https://cq.lianjia.com/ershoufang/106121391500.html,华侨城华悦中心    -  礼嘉 ,2室1厅 ,37, 东南 , 精装 , 高楼层(共19层) ,2017, 暂无数据,30,杭州
https://cq.lianjia.com/ershoufang/106121276540.html,万科金域学府    -  七公里 ,2室1厅 ,64, 东南 , 精装 , 低楼层(共34层) ,2016, 板塔结合,65,杭州
https://cq.lianjia.com/ershoufang/106120988327.html,曼哈顿城    -  李家沱 ,3室2厅 ,101, 西南 , 精装 , 22层 ,2009, 板塔结合,59.5,杭州
https://cq.lianjia.com/ershoufang/106119494025.html,联发瞰青    -  翠云 ,4室2厅 ,142, 西南 , 精装 , 中楼层(共33层) ,2014, 塔楼,113,杭州
https://cq.lianjia.com/ershoufang/106121404294.html,和记黄埔御峰三期    -  南坪 ,3室1厅 ,105, 东南 , 毛坯 , 中楼层(共34层) ,2017, 塔楼,105,杭州
https://cq.lianjia.com/ershoufang/106121514639.html,华润中央公园    -  大石坝 ,2室1厅 ,76, 东 西 , 精装 , 33层 ,2013, 板塔结合,103,杭州
https://cq.lianjia.com/ershoufang/106118384459.html,翡翠天麓    -  化龙桥 ,2室2厅 ,87, 东南 , 精装 , 50层 ,2020, 塔楼,152,杭州
https://cq.lianjia.com/ershoufang/106121522656.html,如恩岁月    -  丹龙路 ,2室1厅 ,59, 南 西 , 精装 , 34层  ,暂无数据, 板塔结合,52,杭州
https://cq.lianjia.com/ershoufang/106121489021.html,棕榈泉四期    -  人和 ,3室2厅 ,175, 东 , 精装 , 中楼层(共31层) ,2013, 塔楼,225,杭州
https://cq.lianjia.com/ershoufang/106120306637.html,御景天成    -  黄泥磅 ,1室1厅 ,50, 南 , 精装 , 高楼层(共27层) ,2006, 塔楼,59.6,杭州
https://cq.lianjia.com/ershoufang/106116450185.html,美的金科郡二期    -  西永 ,4室2厅 ,141, 南 北 , 毛坯 , 高楼层(共9层) ,2021, 板楼,169,杭州
https://cq.lianjia.com/ershoufang/106113680743.html,上东汇菁澜三组团    -  中央公园 ,3室2厅 ,101, 东南 , 精装 , 低楼层(共19层) ,2017, 板塔结合,112,杭州
https://cq.lianjia.com/ershoufang/106121414664.html,翡丽公园    -  双碑 ,2室1厅 ,36, 东 , 毛坯 , 低楼层(共18层)  ,暂无数据, 暂无数据,14.8,杭州
https://cq.lianjia.com/ershoufang/106120812116.html,江山赋望山院    -  悦来 ,4室2厅 ,143, 东南 , 毛坯 , 中楼层(共17层)  ,暂无数据, 暂无数据,143,杭州
https://cq.lianjia.com/ershoufang/106118484846.html,洋丰圣乔维斯    -  照母山 ,5室2厅 ,148, 西南 , 精装 , 高楼层(共10层)  ,暂无数据, 板楼,363,杭州
https://cq.lianjia.com/ershoufang/106117028077.html,御景天成    -  黄泥磅 ,2室1厅 ,71, 东南 , 简装 , 高楼层(共27层) ,2006, 塔楼,78,杭州
https://cq.lianjia.com/ershoufang/106119611033.html,水木青华    -  回兴 ,4室2厅 ,174, 南 北 , 简装 , 高楼层(共6层) ,2005, 塔楼,100,杭州
https://cq.lianjia.com/ershoufang/106108431574.html,珠江太阳城A区    -  北滨路 ,2室1厅 ,104, 南 , 毛坯 , 中楼层(共30层) ,2009, 板塔结合,130,杭州
https://cq.lianjia.com/ershoufang/106121334029.html,溯源居    -  四公里 ,3室2厅 ,135, 南 , 精装 , 5层 ,2004, 板楼,113.8,杭州
https://cq.lianjia.com/ershoufang/106117547370.html,招商江湾城    -  北滨路 ,4室2厅 ,161, 南 , 毛坯 , 31层 ,2012, 塔楼,225,杭州
https://cq.lianjia.com/ershoufang/106118765316.html,长嘉汇一期    -  南滨路 ,2室1厅 ,99, 东南 , 简装 , 52层 ,2013, 塔楼,136,杭州
https://cq.lianjia.com/ershoufang/106108271507.html,怡景园    -  南滨路 ,2室1厅 ,67, 东南 , 精装 , 32层 ,2007, 板塔结合,40.8,杭州
https://cq.lianjia.com/ershoufang/106119379970.html,半山半园    -  璧山 ,4室2厅 ,146, 南 , 毛坯 , 中楼层(共33层)  ,暂无数据, 塔楼,39.8,杭州
https://cq.lianjia.com/ershoufang/106120161144.html,御府揽岳阁    -  龙洲湾 ,3室2厅 ,119, 南 北 , 精装 , 低楼层(共21层) ,2012, 板楼,96,杭州
https://cq.lianjia.com/ershoufang/106116332171.html,金汤大厦    -  解放碑 ,2室1厅 ,57, 西南 , 简装 , 26层 ,2006, 塔楼,43,杭州
https://cq.lianjia.com/ershoufang/106119916168.html,金科天元道砚北A组团    -  大竹林 ,4室2厅 ,122, 南 , 毛坯 , 中楼层(共8层) ,2018, 板楼,175,杭州
https://cq.lianjia.com/ershoufang/106111404053.html,金科集美嘉悦一期    -  蔡家 ,4室2厅 ,137, 东 , 毛坯 , 低楼层(共9层) ,2019, 塔楼,132,杭州
https://cq.lianjia.com/ershoufang/106121154725.html,汇景铂庭    -  工人村 ,4室1厅 ,95, 北 , 精装 , 高楼层(共33层)  ,暂无数据, 塔楼,88,杭州
https://cq.lianjia.com/ershoufang/106121470496.html,兰亭景苑    -  璧山 ,3室2厅 ,99, 南 , 毛坯 , 低楼层(共8层)  ,暂无数据, 暂无数据,66.6,杭州
https://cq.lianjia.com/ershoufang/106121384072.html,沉香苑    -  北滨路 ,2室1厅 ,68, 南 , 简装 , 中楼层(共32层) ,2015, 塔楼,55,杭州
https://cq.lianjia.com/ershoufang/106115429678.html,中交锦悦    -  龙洲湾 ,3室2厅 ,82, 西南 , 精装 , 低楼层(共31层) ,2017, 塔楼,98,杭州
https://cq.lianjia.com/ershoufang/106120440948.html,龙凤三村    -  城南新区 ,2室2厅 ,64, 南 , 简装 , 高楼层(共6层)  ,暂无数据, 板楼,16,杭州
https://cq.lianjia.com/ershoufang/106119113961.html,西阅星辰A区    -  西永 ,3室2厅 ,98, 南 , 精装 , 高楼层(共18层)  ,暂无数据, 板塔结合,87,杭州
https://cq.lianjia.com/ershoufang/106118733803.html,美的金科郡二期    -  西永 ,3室2厅 ,97, 东 , 毛坯 , 高楼层(共23层) ,2019, 塔楼,88,杭州
https://cq.lianjia.com/ershoufang/106118776227.html,中骏云景台    -  双福新区 ,3室2厅 ,90, 南 , 毛坯 , 高楼层(共33层)  ,暂无数据, 塔楼,32.5,杭州
https://cq.lianjia.com/ershoufang/106117816857.html,富力院士廷3A组团    -  大学城 ,3室2厅 ,92, 南 , 毛坯 , 中楼层(共43层)  ,暂无数据, 塔楼,70,杭州
https://cq.lianjia.com/ershoufang/106117816784.html,龙湖悠山庭院    -  礼嘉 ,3室2厅 ,112, 东南 , 精装 , 18层 ,2010, 塔楼,148,杭州
https://cq.lianjia.com/ershoufang/106118881770.html,融汇半岛江上公馆    -  融汇半岛 ,3室1厅 ,125, 南 东南 , 毛坯 , 高楼层(共33层)  ,暂无数据, 板塔结合,99,杭州
https://cq.lianjia.com/ershoufang/106118549409.html,京汉凤凰城    -  龙洲湾 ,4室2厅 ,111, 南 , 毛坯 , 高楼层(共33层)  ,暂无数据, 塔楼,75,杭州
https://cq.lianjia.com/ershoufang/106118534844.html,志龙观江嶺    -  黄桷坪 ,2室1厅 ,71, 南 , 简装 , 32层 ,2017, 塔楼,69,杭州
https://cq.lianjia.com/ershoufang/106119549513.html,金科云湖天都    -  彩云湖 ,2室2厅 ,71, 东南 , 精装 , 31层 ,2007, 塔楼,58,杭州
https://cq.lianjia.com/ershoufang/106119071908.html,曼哈顿城    -  李家沱 ,3室2厅 ,98, 南 北 , 毛坯 , 33层 ,2009, 板塔结合,53,杭州
https://cq.lianjia.com/ershoufang/106119089026.html,天一桂湖花源    -  新牌坊 ,3室2厅 ,128, 南 , 精装 , 中楼层(共15层) ,2003, 塔楼,108,杭州
https://cq.lianjia.com/ershoufang/106119456265.html,保税繁华里    -  海尔路 ,1室1厅 ,40, 南 , 毛坯 , 高楼层(共29层)  ,暂无数据, 暂无数据,17,杭州
https://cq.lianjia.com/ershoufang/106119140727.html,保利康桥    -  沙滨路 ,3室1厅 ,112, 西北 , 简装 , 33层 ,2011, 塔楼,110,杭州
https://cq.lianjia.com/ershoufang/106120826612.html,黛山道8号    -  璧山 ,4室2厅 ,98, 南 北 , 毛坯 , 高楼层(共8层)  ,暂无数据, 塔楼,65,杭州
https://cq.lianjia.com/ershoufang/106121042043.html,启迪协信城立方    -  大学城 ,1室1厅 ,38, 北 , 精装 , 低楼层(共32层)  ,暂无数据, 板塔结合,16.3,杭州
https://cq.lianjia.com/ershoufang/106121004438.html,富力城新壹站    -  大学城 ,3室2厅 ,93, 南 , 简装 , 中楼层(共34层)  ,暂无数据, 塔楼,82,杭州
https://cq.lianjia.com/ershoufang/106121332663.html,富力院士廷3A组团    -  大学城 ,1室1厅 ,37, 西 , 毛坯 , 高楼层(共22层)  ,暂无数据, 板楼,14,杭州
https://cq.lianjia.com/ershoufang/106121355840.html,双福时代广场揽山    -  双福新区 ,3室2厅 ,90, 东南 , 精装 , 高楼层(共31层)  ,暂无数据, 塔楼,48,杭州
https://cq.lianjia.com/ershoufang/106121408558.html,万科森林公园林涧    -  中央公园 ,3室2厅 ,98, 南 , 精装 , 高楼层(共14层)  ,暂无数据, 板塔结合,120,杭州
https://cq.lianjia.com/ershoufang/106121434733.html,御墅临枫    -  双福新区 ,4室2厅 ,110, 南 , 精装 , 中楼层(共33层)  ,暂无数据, 板塔结合,58.5,杭州
https://cq.lianjia.com/ershoufang/106116155052.html,新田湾小区    -  南坪 ,2室1厅 ,67, 西南 , 简装 , 8层  ,暂无数据, 板楼,29.9,杭州
https://cq.lianjia.com/ershoufang/106116450070.html,铂爵郡一期    -  鹿角 ,3室1厅 ,75, 西北 , 毛坯 , 32层 ,2018, 塔楼,66.8,杭州
https://cq.lianjia.com/ershoufang/106116558605.html,西派城一期    -  海尔路 ,4室2厅 ,172, 西北 , 精装 , 42层 ,2020, 板楼,314,杭州
https://cq.lianjia.com/ershoufang/106116958725.html,富力院士廷3A组团    -  大学城 ,3室2厅 ,99, 南 , 精装 , 高楼层(共31层)  ,暂无数据, 板塔结合,103.8,杭州
https://cq.lianjia.com/ershoufang/106117808773.html,望江府花漫里    -  悦来 ,4室2厅 ,175, 东 西 , 毛坯 , 中楼层(共8层)  ,暂无数据, 板楼,180,杭州
https://cq.lianjia.com/ershoufang/106117805870.html,两山丽苑    -  璧山 ,3室2厅 ,97, 南 , 其他 , 中楼层(共33层)  ,暂无数据, 板塔结合,53.8,杭州
https://cq.lianjia.com/ershoufang/106118388542.html,北麓国际城    -  大学城 ,2室1厅 ,47, 东南 , 精装 , 高楼层(共32层) ,2013, 塔楼,37,杭州
https://cq.lianjia.com/ershoufang/106117943721.html,华宇金沙东岸    -  沙滨路 ,2室1厅 ,88, 东北 , 精装 , 高楼层(共30层) ,2015, 塔楼,81.8,杭州
https://cq.lianjia.com/ershoufang/106117938254.html,重庆融创文旅城御澜    -  西永 ,3室2厅 ,110, 西 , 毛坯 , 低楼层(共23层)  ,暂无数据, 塔楼,86,杭州
https://cq.lianjia.com/ershoufang/106118956032.html,锦绣天城    -  站西路 ,2室1厅 ,77, 东南 , 毛坯 , 35层 ,2010, 板塔结合,54,杭州
https://cq.lianjia.com/ershoufang/106120476792.html,保利观澜一期    -  海尔路 ,2室1厅 ,71, 东 , 精装 , 33层 ,2016, 板塔结合,106,杭州
https://cq.lianjia.com/ershoufang/106120964650.html,和泓南山道    -  南滨路 ,2室1厅 ,74, 北 , 精装 , 30层 ,2011, 板塔结合,75,杭州
https://cq.lianjia.com/ershoufang/106121022234.html,龙湖拉特芳斯二街区    -  西永 ,1室1厅 ,31, 南 , 精装 , 低楼层(共29层)  ,暂无数据, 塔楼,29.8,杭州
https://cq.lianjia.com/ershoufang/106121075473.html,新升南溪园    -  双碑 ,2室1厅 ,68, 东 , 精装 , 高楼层(共13层)  ,暂无数据, 塔楼,45,杭州
https://cq.lianjia.com/ershoufang/106111543263.html,恒大御龙天峰    -  北滨路 ,4室2厅 ,329, 南 北 , 毛坯 , 30层 ,2020, 塔楼,475,杭州
https://cq.lianjia.com/ershoufang/106109256980.html,学林雅园    -  沙正街 ,3室2厅 ,136, 东南 , 精装 , 低楼层(共19层) ,2002, 板楼,129,杭州
https://cq.lianjia.com/ershoufang/106118484504.html,同创奥韵    -  石桥铺 ,2室2厅 ,80, 南 , 精装 , 30层 ,2006, 塔楼,75,杭州
https://cq.lianjia.com/ershoufang/106120971933.html,金科中建集美阳光    -  跳蹬 ,3室2厅 ,99, 南 , 精装 , 9层  ,暂无数据, 塔楼,98,杭州
https://cq.lianjia.com/ershoufang/106117407422.html,升伟新意境    -  南桥寺 ,3室2厅 ,111, 西北 , 精装 , 高楼层(共31层) ,2006, 塔楼,122,杭州
https://cq.lianjia.com/ershoufang/106115877891.html,鲁能星城一街区    -  龙头寺 ,2室2厅 ,82, 北 , 精装 , 低楼层(共30层) ,2004, 塔楼,123,杭州
https://cq.lianjia.com/ershoufang/106120961220.html,玖隆城    -  二郎 ,1室2厅 ,52, 东南 , 精装 , 29层 ,2008, 塔楼,39,杭州
https://cq.lianjia.com/ershoufang/106106705235.html,金科天元道砚北A组团    -  大竹林 ,4室2厅 ,130, 南 , 毛坯 , 低楼层(共8层) ,2018, 板楼,171,杭州
https://cq.lianjia.com/ershoufang/106118370381.html,龙湖紫云台二组团    -  歇马 ,2室2厅 ,84, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,104,杭州
https://cq.lianjia.com/ershoufang/106120811679.html,中房那里    -  毛线沟 ,3室2厅 ,81, 南 , 精装 , 32层 ,2016, 塔楼,84.5,杭州
https://cq.lianjia.com/ershoufang/106121075003.html,曦圆青岗湾    -  李家沱 ,3室2厅 ,92, 南 , 精装 , 中楼层(共8层) ,2016, 板楼,93,杭州
https://cq.lianjia.com/ershoufang/106109760479.html,龙湖源著北区    -  石子山 ,2室1厅 ,58, 西 , 毛坯 , 39层 ,2015, 塔楼,65,杭州
https://cq.lianjia.com/ershoufang/106120872972.html,北大资源博雅二期    -  照母山 ,2室1厅 ,61, 东南 , 精装 , 中楼层(共33层) ,2016, 塔楼,104,杭州
https://cq.lianjia.com/ershoufang/106114575346.html,渝铁家苑    -  龙头寺 ,3室2厅 ,99, 北 , 精装 , 高楼层(共28层) ,2010, 板塔结合,79,杭州
